@relation 'citation'
@attribute _id integer
@attribute 2000 real
@attribute 2001 real
@attribute 2002 real
@attribute 2003 real
@attribute 2004 real
@attribute 2005 real
@attribute 2006 real
@attribute 2007 real
@attribute 2008 real
@attribute 2009 real
@attribute average_average_citation real
@attribute average_citation real
@attribute average_coauthor real
@attribute average_publication real
@attribute cs_average_ranking_percentile real
@attribute journal_count_percentage real
@attribute max_average_citation real
@attribute max_citation real
@attribute max_coauthor real
@attribute max_publication real
@attribute non_cs_average_ranking_percentile real
@attribute outside_cs_percentage real
@attribute tire_1_count real
@attribute tire_1_percentage real
@attribute tire_2_count real
@attribute tire_2_percentage real
@attribute venue_average_citation real
@attribute venue_ranking_percentile real
@attribute venue_type {'Journal', 'Conference', 'Unknown'}
@attribute label {-1, 1}

@data
1384547 , 8 , 16 , 17 , 16 , 11 , 17 , 17 , 16 , 22 , 13 , 0.184186291277 , 14.0 , 30.5 , 38.0 , 6.2255489022 , 0.399201596806 , 0.368372582555 , 28 , 57 , 76 , 1.3631840796 , 0.286733238231 , 3 , 0.59880239521 , 4 , 0.798403193613 , 32.8308466234 , 0.51 , Journal , -1
284006 , 5 , 4 , 10 , 10 , 15 , 11 , 12 , 14 , 13 , 13 , 1.11396743787 , 39.0 , 59.0 , 17.5 , 3.14463840399 , 0.0 , 2.22793487575 , 78 , 117 , 35 , 2.55445544554 , 0.201596806387 , 3 , 0.74812967581 , 3 , 0.74812967581 , 4.99399829795 , 2.47 , Conference , -1
385129 , 3 , 8 , 8 , 10 , 12 , 7 , 10 , 7 , 8 , 10 , 2.06597800733 , 62.0 , 111.0 , 30.0 , 1.44278606965 , 0.0 , 2.06597800733 , 62 , 111 , 30 , 0.0 , 0.00497512437811 , 2 , 0.995024875622 , 2 , 0.995024875622 , 21.8600433702 , 1.19 , Conference , -1
226663 , 11 , 22 , 58 , 44 , 69 , 59 , 101 , 78 , 105 , 95 , 5.88877143048 , 355.333333333 , 581.0 , 44.0 , 9.85904550499 , 0.443951165372 , 10.2237220347 , 818 , 1393 , 80 , 0.0 , 0.00110987791343 , 0 , 0.0 , 4 , 0.443951165372 , 16.0292692518 , 15.84 , Journal , 1
254065 , 11 , 12 , 13 , 11 , 7 , 4 , 4 , 2 , 2 , 3 , 4.79441631591 , 415.2 , 538.8 , 43.6 , 3.09987515605 , 0.374531835206 , 11.2986433985 , 1774 , 2362 , 157 , 1.16831683168 , 0.112097669256 , 7 , 0.873907615481 , 7 , 0.873907615481 , 21.1847667271 , 2.64 , Journal , -1
229490 , 12 , 17 , 17 , 19 , 10 , 25 , 28 , 33 , 45 , 45 , 5.42264141298 , 320.5 , 68.5 , 41.5 , 7.26961483595 , 0.142653352354 , 9.31677018634 , 615 , 75 , 66 , 0.0 , 0.00142653352354 , 3 , 0.427960057061 , 3 , 0.427960057061 , 40.0363960276 , 0.59 , Journal , 1
663669 , 4 , 8 , 7 , 11 , 10 , 3 , 5 , 3 , 2 , 7 , 4.02165869694 , 717.5 , 136.75 , 59.5 , 13.0066445183 , 0.332225913621 , 12.822144448 , 2821 , 275 , 220 , 0.0 , 0.00332225913621 , 0 , 0.0 , 0 , 0.0 , 9.53013430223 , 2.75 , Conference , -1
745590 , 2 , 7 , 5 , 4 , 8 , 5 , 14 , 9 , 9 , 10 , 1.60833861099 , 53.5 , 99.0 , 29.5 , 26.6435643564 , 0.990099009901 , 1.91797592328 , 94 , 164 , 49 , 0.0 , 0.00990099009901 , 0 , 0.0 , 0 , 0.0 , 11.7816548554 , 16.64 , Journal , -1
2064504 , 1 , 4 , 1 , 3 , 9 , 9 , 11 , 14 , 13 , 12 , 2.08672970329 , 192.0 , 35.0 , 92.0 , 2.75247524752 , 0.0 , 2.08672970329 , 192 , 35 , 92 , 0.0 , 0.00990099009901 , 1 , 0.990099009901 , 1 , 0.990099009901 , 0 , 0 , Unknown , -1
196736 , 8 , 13 , 27 , 34 , 41 , 43 , 52 , 57 , 55 , 51 , 4.0183116766 , 415.5 , 237.25 , 59.75 , 14.7375415282 , 0.332225913621 , 7.21043899377 , 1608 , 713 , 223 , 1.36658354115 , 0.572039942939 , 2 , 0.664451827243 , 2 , 0.664451827243 , 9.3923053444 , 7.78 , Conference , 1
565382 , 4 , 8 , 17 , 20 , 20 , 29 , 35 , 30 , 28 , 25 , 4.70941197056 , 149.333333333 , 85.0 , 20.6666666667 , 16.36159601 , 0.0 , 11.7966295344 , 413 , 93 , 35 , 0.0 , 0.00249376558603 , 0 , 0.0 , 0 , 0.0 , 40.8587094968 , 0.94 , Conference , 1
2023565 , 4 , 5 , 6 , 15 , 14 , 10 , 12 , 11 , 15 , 5 , 2.55888832401 , 151.0 , 174.0 , 59.0 , 2.4463840399 , 0.498753117207 , 2.55888832401 , 151 , 174 , 59 , 0.0 , 0.00249376558603 , 2 , 0.498753117207 , 4 , 0.997506234414 , 0 , 0 , Unknown , -1
24718 , 8 , 13 , 8 , 6 , 5 , 7 , 9 , 8 , 8 , 7 , 17.6893196862 , 2146.25 , 126.75 , 116.0 , 0.547420965058 , 0.0 , 25.9489369964 , 3095 , 158 , 199 , 0.0 , 0.00166389351082 , 6 , 0.998336106489 , 6 , 0.998336106489 , 8.86092101463 , 14.74 , Journal , -1
262291 , 5 , 2 , 9 , 5 , 8 , 4 , 11 , 13 , 8 , 5 , 3.95532749974 , 273.5 , 385.5 , 53.0 , 1.73089700997 , 0.332225913621 , 5.34289465711 , 529 , 686 , 99 , 13.2673267327 , 0.25187032419 , 3 , 0.996677740864 , 3 , 0.996677740864 , 27.5809145488 , 2.57 , Journal , -1
319636 , 86 , 134 , 204 , 309 , 381 , 382 , 410 , 371 , 322 , 340 , 9.18077813253 , 676.0 , 236.0 , 65.0 , 7.68862703089 , 0.142831637208 , 11.2104605326 , 1166 , 322 , 104 , 1.02543142598 , 0.164303835248 , 30 , 0.535618639529 , 39 , 0.696304231387 , 20.5644757334 , 10.63 , Journal , 1
1269928 , 9 , 12 , 26 , 24 , 35 , 24 , 34 , 33 , 39 , 35 , 1.23948027142 , 75.0 , 363.0 , 57.0 , 13.5788423154 , 0.0 , 1.85908451804 , 119 , 470 , 64 , 0.0 , 0.00199600798403 , 1 , 0.199600798403 , 3 , 0.59880239521 , 0 , 0 , Unknown , 1
663721 , 13 , 18 , 11 , 21 , 15 , 21 , 26 , 12 , 13 , 12 , 8.68763229128 , 145.2 , 173.2 , 19.0 , 4.63436563437 , 0.3996003996 , 33.9152119701 , 711 , 770 , 66 , 0.0 , 0.000999000999001 , 6 , 0.599400599401 , 8 , 0.799200799201 , 16.1996947654 , 0.73 , Journal , -1
852138 , 11 , 16 , 13 , 4 , 0 , 7 , 3 , 13 , 2 , 10 , 8.00317781868 , 386.5 , 168.0 , 40.0 , 8.97128589263 , 0.124843945069 , 12.7383817812 , 688 , 210 , 54 , 36.0199004975 , 0.200799200799 , 1 , 0.124843945069 , 2 , 0.249687890137 , 13.0205930264 , 14.88 , Journal , -1
852139 , 19 , 13 , 16 , 7 , 5 , 9 , 10 , 10 , 7 , 10 , 3.66396818982 , 75.0 , 178.5 , 21.0 , 9.0853189854 , 0.230591852421 , 4.05996252342 , 85 , 210 , 26 , 36.0199004975 , 0.133910726183 , 4 , 0.307455803228 , 5 , 0.384319754035 , 13.0205930264 , 14.88 , Journal , -1
802988 , 12 , 10 , 18 , 13 , 22 , 30 , 26 , 40 , 29 , 29 , 10.8581381293 , 310.0 , 70.5 , 29.0 , 11.2452830189 , 0.665926748058 , 11.6905693177 , 351 , 77 , 35 , 0.278606965174 , 0.182561307902 , 3 , 0.332963374029 , 4 , 0.443951165372 , 22.2177226643 , 3.59 , Journal , 1
303278 , 18 , 21 , 20 , 34 , 25 , 23 , 20 , 13 , 12 , 14 , 12.1261889378 , 746.333333333 , 98.3333333333 , 48.6666666667 , 10.7989417989 , 0.529100529101 , 20.9962506695 , 1176 , 149 , 76 , 0.0 , 0.000587889476778 , 6 , 0.352733686067 , 9 , 0.529100529101 , 19.8279024179 , 1.5 , Conference , 1
846536 , 6 , 11 , 26 , 15 , 10 , 10 , 2 , 1 , 0 , 0 , 6.96373693153 , 238.0 , 138.75 , 43.25 , 3.82235528942 , 0.199600798403 , 13.373253493 , 721 , 207 , 72 , 0.0 , 0.00199600798403 , 4 , 0.798403193613 , 4 , 0.798403193613 , 15.9476754432 , 0.95 , Journal , -1
1286325 , 1 , 6 , 9 , 10 , 8 , 8 , 20 , 12 , 8 , 8 , 3.18895763922 , 67.0 , 115.0 , 21.0 , 0.0 , 0.0 , 3.18895763922 , 67 , 115 , 21 , 0.158415841584 , 1.0 , 0 , 0.0 , 0 , 0.0 , 16.8818232279 , 2.13 , Journal , -1
1261750 , 25 , 35 , 42 , 65 , 92 , 98 , 115 , 128 , 127 , 126 , 4.88587259103 , 304.5 , 67.0 , 56.0 , 16.4636313159 , 0.222098833981 , 5.98738245447 , 503 , 73 , 84 , 9.48258706468 , 0.100449775112 , 5 , 0.277623542476 , 5 , 0.277623542476 , 0 , 0 , Unknown , 1
305865 , 13 , 12 , 10 , 12 , 19 , 4 , 5 , 6 , 5 , 8 , 3.8287787899 , 172.333333333 , 77.3333333333 , 15.0 , 28.5524475524 , 0.2997002997 , 11.4863363697 , 517 , 178 , 45 , 0.0 , 0.000999000999001 , 5 , 0.4995004995 , 5 , 0.4995004995 , 28.0632156851 , 1.1 , Journal , -1
188 , 45 , 43 , 60 , 56 , 72 , 68 , 85 , 62 , 66 , 78 , 6.25814863103 , 144.0 , 259.0 , 23.0 , 10.0833055648 , 0.333222259247 , 6.25814863103 , 144 , 259 , 23 , 3.30693069307 , 0.0325701386649 , 14 , 0.466511162946 , 16 , 0.533155614795 , 12.7347259891 , 25.15 , Journal , 1
301770 , 6 , 14 , 15 , 16 , 22 , 24 , 26 , 12 , 10 , 18 , 1.56012245491 , 57.0 , 161.333333333 , 21.3333333333 , 7.98668885191 , 0.665557404326 , 3.15485447678 , 142 , 278 , 45 , 0.0 , 0.00166389351082 , 1 , 0.166389351082 , 4 , 0.665557404326 , 6.78475813254 , 8.94 , Conference , -1
311499 , 11 , 9 , 9 , 23 , 21 , 25 , 9 , 17 , 3 , 4 , 6.01193766382 , 306.6 , 137.2 , 31.8 , 5.67147613762 , 0.332963374029 , 15.3639800024 , 1260 , 217 , 82 , 0.0 , 0.00110987791343 , 6 , 0.665926748058 , 7 , 0.776914539401 , 17.5281042005 , 7.61 , Conference , -1
803020 , 3 , 7 , 13 , 18 , 12 , 12 , 9 , 6 , 5 , 8 , 4.8069532652 , 162.333333333 , 74.3333333333 , 29.0 , 5.32835820896 , 0.497512437811 , 6.17931486642 , 377 , 117 , 61 , 8.68316831683 , 0.335548172757 , 1 , 0.497512437811 , 2 , 0.995024875622 , 22.2177226643 , 3.59 , Journal , -1
278735 , 6 , 11 , 13 , 19 , 8 , 16 , 10 , 14 , 10 , 3 , 2.52080145034 , 88.6666666667 , 99.3333333333 , 15.6666666667 , 5.45635910224 , 0.0 , 6.1651987622 , 259 , 157 , 42 , 0.0 , 0.00249376558603 , 2 , 0.498753117207 , 2 , 0.498753117207 , 36.2857707408 , 0.77 , Conference , -1
303320 , 16 , 34 , 50 , 47 , 35 , 44 , 47 , 44 , 36 , 35 , 4.41566426586 , 513.5 , 451.25 , 70.0 , 4.95360456817 , 0.28551034975 , 10.7813601692 , 1682 , 1109 , 156 , 6.06930693069 , 0.0672884743504 , 8 , 0.5710206995 , 10 , 0.713775874375 , 15.224093494 , 6.89 , Journal , 1
1368283 , 27 , 31 , 57 , 77 , 102 , 134 , 130 , 169 , 170 , 178 , 12.7537437304 , 1387.0 , 610.666666667 , 61.0 , 3.97694081476 , 0.461183704842 , 28.3073160204 , 3935 , 1033 , 139 , 6.38068812431 , 0.409359382099 , 10 , 0.768639508071 , 11 , 0.845503458878 , 0 , 0 , Unknown , 1
663773 , 19 , 26 , 26 , 31 , 16 , 16 , 9 , 13 , 5 , 7 , 0.0 , 0.0 , 20.0 , 0.0 , 6.75216522318 , 0.532978014657 , 0.0 , 0 , 20 , 0 , 0.0 , 0.000666222518321 , 8 , 0.532978014657 , 9 , 0.599600266489 , 9.53013430223 , 2.75 , Conference , -1
286944 , 12 , 16 , 26 , 36 , 46 , 59 , 50 , 35 , 35 , 36 , 6.63553398101 , 341.666666667 , 118.333333333 , 39.6666666667 , 8.70033296337 , 0.332963374029 , 12.5898156826 , 622 , 257 , 85 , 0.0 , 0.00110987791343 , 1 , 0.110987791343 , 5 , 0.554938956715 , 47.9193001339 , 0.88 , Conference , 1
344289 , 4 , 6 , 7 , 8 , 14 , 13 , 17 , 9 , 13 , 18 , 2.23255042149 , 204.5 , 77.5 , 55.0 , 0.0 , 0.0 , 3.86629844777 , 406 , 125 , 105 , 20.4129353234 , 1.0 , 0 , 0.0 , 0 , 0.0 , 10.8187730244 , 13.93 , Journal , -1
1343715 , 10 , 17 , 19 , 16 , 29 , 26 , 29 , 23 , 12 , 19 , 5.59952317747 , 501.0 , 300.333333333 , 59.6666666667 , 10.7980022198 , 0.332963374029 , 9.88016824062 , 1245 , 507 , 126 , 0.0 , 0.00110987791343 , 5 , 0.554938956715 , 5 , 0.554938956715 , 16.7384274784 , 0.74 , Conference , 1
663782 , 13 , 11 , 12 , 8 , 9 , 13 , 12 , 3 , 3 , 4 , 6.05814287754 , 275.5 , 191.25 , 45.0 , 3.61896838602 , 0.332778702163 , 10.625986323 , 552 , 302 , 103 , 0.0 , 0.00166389351082 , 4 , 0.665557404326 , 5 , 0.831946755408 , 9.53013430223 , 2.75 , Conference , -1
286955 , 15 , 19 , 33 , 32 , 31 , 37 , 30 , 42 , 38 , 29 , 7.13571112949 , 553.666666667 , 330.666666667 , 78.0 , 3.32630410655 , 0.110987791343 , 9.90099009901 , 1608 , 713 , 223 , 1.02743142145 , 0.308224442736 , 6 , 0.665926748058 , 8 , 0.887902330744 , 4.99399829795 , 2.47 , Conference , 1
1286381 , 5 , 7 , 10 , 12 , 10 , 13 , 16 , 14 , 19 , 20 , 1.54845154845 , 15.5 , 67.0 , 5.0 , 8.73134328358 , 0.497512437811 , 3.0969030969 , 31 , 125 , 10 , 0.0 , 0.00497512437811 , 1 , 0.497512437811 , 1 , 0.497512437811 , 38.8949882793 , 2.33 , Conference , -1
540919 , 9 , 8 , 7 , 8 , 17 , 7 , 6 , 9 , 3 , 10 , 2.16150655845 , 73.6666666667 , 410.333333333 , 23.3333333333 , 4.22681883024 , 0.0 , 3.49093374004 , 206 , 1121 , 59 , 0.0 , 0.00142653352354 , 4 , 0.570613409415 , 5 , 0.713266761769 , 15.9873940179 , 0.51 , Conference , -1
803067 , 10 , 19 , 22 , 22 , 21 , 16 , 16 , 13 , 13 , 6 , 3.46821234525 , 166.0 , 110.5 , 65.0 , 13.0911360799 , 0.374531835206 , 4.61183704842 , 272 , 194 , 117 , 11.7227722772 , 0.112097669256 , 2 , 0.249687890137 , 2 , 0.249687890137 , 22.2177226643 , 3.59 , Journal , -1
73981 , 8 , 6 , 6 , 11 , 5 , 9 , 11 , 12 , 11 , 8 , 1.33309095316 , 73.3333333333 , 160.666666667 , 18.6666666667 , 2.13643926789 , 0.0 , 3.99927285948 , 220 , 457 , 55 , 0.0 , 0.00166389351082 , 4 , 0.665557404326 , 6 , 0.998336106489 , 11.0209250595 , 3.89 , Conference , -1
2072832 , 4 , 7 , 3 , 7 , 8 , 9 , 9 , 9 , 14 , 9 , 8.11349382246 , 243.0 , 345.0 , 25.0 , 21.7263681592 , 0.497512437811 , 13.8394251796 , 443 , 585 , 32 , 0.0 , 0.00497512437811 , 0 , 0.0 , 1 , 0.497512437811 , 21.6536379458 , 9.46 , Journal , -1
286980 , 9 , 10 , 19 , 19 , 17 , 7 , 13 , 10 , 3 , 8 , 5.89873218105 , 191.6 , 93.4 , 16.8 , 7.45283018868 , 0.0 , 13.9019056545 , 496 , 147 , 44 , 0.0 , 0.00110987791343 , 3 , 0.332963374029 , 4 , 0.443951165372 , 31.1269237134 , 2.7 , Conference , -1
264 , 19 , 13 , 12 , 10 , 6 , 5 , 5 , 5 , 10 , 6 , 3.26626284194 , 170.583333333 , 628.916666667 , 42.3333333333 , 7.14462081129 , 0.176366843034 , 11.4611332115 , 1066 , 6138 , 224 , 0.0 , 0.000587889476778 , 12 , 0.705467372134 , 14 , 0.82304526749 , 25.2402139099 , 2.3 , Conference , -1
1949961 , 14 , 12 , 9 , 27 , 16 , 14 , 16 , 16 , 17 , 10 , 10.5866484464 , 603.0 , 217.5 , 55.5 , 19.7275747508 , 0.996677740864 , 13.3748565809 , 816 , 403 , 61 , 2.98003992016 , 0.625468164794 , 0 , 0.0 , 1 , 0.332225913621 , 0 , 0 , Unknown , -1
131344 , 10 , 9 , 10 , 9 , 7 , 14 , 16 , 6 , 5 , 8 , 8.50704893323 , 381.5 , 274.5 , 54.0 , 12.0941512126 , 0.0 , 11.1955217913 , 483 , 487 , 83 , 28.0099009901 , 0.126092384519 , 2 , 0.285306704708 , 5 , 0.713266761769 , 19.8279024179 , 1.5 , Conference , -1
164113 , 7 , 5 , 5 , 12 , 10 , 12 , 11 , 11 , 9 , 21 , 1.40374696507 , 71.0 , 155.0 , 39.0 , 14.1840228245 , 0.0 , 2.19890054973 , 168 , 314 , 91 , 0.0 , 0.00142653352354 , 4 , 0.570613409415 , 4 , 0.570613409415 , 0 , 0 , Unknown , -1
303380 , 0 , 5 , 3 , 3 , 7 , 17 , 14 , 14 , 15 , 22 , 8.08344198175 , 186.0 , 232.0 , 23.0 , 0.0 , 0.0 , 8.08344198175 , 186 , 232 , 23 , 0.0 , 1.0 , 0 , 0.0 , 0 , 0.0 , 0 , 0 , Unknown , -1
277 , 18 , 18 , 17 , 20 , 11 , 7 , 8 , 7 , 4 , 4 , 9.43106976697 , 548.25 , 222.083333333 , 36.8333333333 , 13.431307244 , 0.499583680266 , 26.5145277026 , 2254 , 564 , 133 , 0.0 , 0.000832639467111 , 6 , 0.499583680266 , 6 , 0.499583680266 , 0 , 0 , Unknown , -1
540957 , 5 , 4 , 4 , 7 , 10 , 6 , 9 , 13 , 6 , 2 , 7.81951031919 , 610.0 , 338.0 , 78.0 , 15.7225548902 , 0.199600798403 , 7.81951031919 , 610 , 338 , 78 , 0.0 , 0.00199600798403 , 2 , 0.399201596806 , 3 , 0.59880239521 , 15.9873940179 , 0.51 , Conference , -1
90398 , 9 , 6 , 6 , 11 , 19 , 15 , 23 , 15 , 18 , 12 , 2.47890052523 , 155.333333333 , 143.333333333 , 38.6666666667 , 1.81836327345 , 0.0 , 4.29496648108 , 378 , 280 , 88 , 11.1386138614 , 0.168053244592 , 4 , 0.798403193613 , 5 , 0.998003992016 , 11.4060259307 , 1.02 , Conference , -1
762147 , 15 , 11 , 13 , 10 , 12 , 9 , 5 , 13 , 9 , 1 , 2.2468077066 , 79.3333333333 , 166.666666667 , 29.0 , 13.3189853958 , 0.230591852421 , 3.7307973665 , 153 , 352 , 41 , 0.0 , 0.000768639508071 , 2 , 0.153727901614 , 2 , 0.153727901614 , 42.8093607175 , 4.91 , Journal , -1
74020 , 21 , 17 , 28 , 38 , 46 , 52 , 33 , 37 , 28 , 24 , 9.3083200597 , 607.333333333 , 184.666666667 , 79.0 , 11.4337108594 , 0.199866755496 , 12.4378109453 , 1238 , 375 , 165 , 2.0495049505 , 0.0630855715178 , 5 , 0.333111259161 , 7 , 0.466355762825 , 53.9460699026 , 2.05 , Journal , 1
540965 , 6 , 14 , 11 , 12 , 8 , 4 , 9 , 3 , 8 , 2 , 5.44824026063 , 299.8 , 189.2 , 49.8 , 27.2914171657 , 0.399201596806 , 10.7982003 , 648 , 487 , 83 , 0.0 , 0.00199600798403 , 0 , 0.0 , 0 , 0.0 , 15.9873940179 , 0.51 , Conference , -1
