@relation 'citation'
@attribute _id integer
@attribute 2000 real
@attribute 2001 real
@attribute 2002 real
@attribute 2003 real
@attribute 2004 real
@attribute 2005 real
@attribute 2006 real
@attribute 2007 real
@attribute 2008 real
@attribute 2009 real
@attribute average_average_citation real
@attribute average_citation real
@attribute average_coauthor real
@attribute average_publication real
@attribute cs_average_ranking_percentile real
@attribute journal_count_percentage real
@attribute max_average_citation real
@attribute max_citation real
@attribute max_coauthor real
@attribute max_publication real
@attribute non_cs_average_ranking_percentile real
@attribute outside_cs_percentage real
@attribute tire_1_count real
@attribute tire_1_percentage real
@attribute tire_2_count real
@attribute tire_2_percentage real
@attribute venue_average_citation real
@attribute venue_ranking_percentile real
@attribute venue_type {'Journal', 'Conference', 'Unknown'}
@attribute label {-1, 1}

@data
206314 , 0 , 4 , 7 , 19 , 22 , 21 , 7 , 19 , 11 , 9 , 0 , 0 , 0 , 0 , 5.44877561219 , 0.349825087456 , -1 , -1 , -1 , -1 , 1.37157107232 , 0.167013744273 , 10 , 0.499750124938 , 12 , 0.599700149925 , 0 , 0 , Unknown , -1
14444015 , 6 , 9 , 9 , 18 , 8 , 22 , 21 , 24 , 36 , 21 , 3.97210279451 , 22.5 , 11.0 , 8.5 , 7.36745949673 , 0.482592209583 , 6.48379052369 , 26 , 12 , 13 , 32.1417165669 , 0.147309614819 , 6 , 0.206825232678 , 23 , 0.7928300586 , 12.805597667 , 2.49 , Journal , -1
353776 , 7 , 5 , 13 , 13 , 11 , 10 , 8 , 5 , 3 , 10 , 6.00414378671 , 684.0 , 264.0 , 98.5 , 16.9762150982 , 0.379179593244 , 7.01542024104 , 1333 , 485 , 190 , 21.5935162095 , 0.121478339897 , 4 , 0.137883488452 , 7 , 0.241296104791 , 22.2177226643 , 3.59 , Journal , -1
484853 , 10 , 8 , 13 , 5 , 5 , 14 , 16 , 13 , 16 , 5 , 0.520119415468 , 4.625 , 44.875 , 2.75 , 12.5958279009 , 0.13037809648 , 3.4965034965 , 35 , 106 , 10 , 0.0 , 0.000434593654933 , 4 , 0.173837461973 , 10 , 0.434593654933 , 0 , 0 , Unknown , -1
1336822 , 6 , 14 , 8 , 12 , 13 , 12 , 10 , 14 , 10 , 10 , 2.98065352217 , 107.333333333 , 100.333333333 , 13.6666666667 , 21.7654115295 , 0.366544485172 , 8.94196056651 , 322 , 148 , 36 , 23.0897755611 , 0.117906498089 , 4 , 0.133288903699 , 7 , 0.233255581473 , 0 , 0 , Unknown , -1
1361781 , 2 , 3 , 8 , 11 , 13 , 8 , 8 , 12 , 10 , 7 , 0.0 , 0.0 , -1.0 , 0.0 , 11.5640224859 , 0.124921923798 , 0.0 , 0 , -1 , 0 , 0.184022824536 , 0.304650152108 , 5 , 0.312304809494 , 8 , 0.499687695191 , 0 , 0 , Unknown , -1
807168 , 3 , 9 , 3 , 10 , 8 , 11 , 5 , 8 , 11 , 9 , 1.18990956687 , 25.0 , 87.0 , 21.0 , 12.345607575 , 0.578642819569 , 1.18990956687 , 25 , 87 , 21 , 0.0 , 0.000526038926881 , 6 , 0.315623356128 , 13 , 0.683850604945 , 19.9530990056 , 1.69 , Journal , -1
296451 , 4 , 11 , 17 , 30 , 19 , 16 , 14 , 15 , 5 , 6 , 2.8658069371 , 123.25 , 94.75 , 31.75 , 7.91871332319 , 0.304281677896 , 4.09763748652 , 418 , 217 , 102 , 6.78036605657 , 0.115554701019 , 27 , 0.586828950228 , 29 , 0.630297761356 , 0 , 0 , Unknown , -1
288260 , 9 , 1 , 7 , 5 , 4 , 6 , 10 , 12 , 12 , 11 , 7.53555686674 , 619.5 , 215.5 , 65.5 , 3.78434637802 , 0.499583680266 , 10.1849393859 , 1151 , 225 , 113 , 7.30282861897 , 0.333703498057 , 9 , 0.7493755204 , 10 , 0.832639467111 , 16.8818232279 , 2.13 , Journal , -1
329222 , 10 , 15 , 23 , 26 , 30 , 31 , 30 , 41 , 35 , 41 , 5.56621521188 , 681.0 , 219.75 , 50.0 , 7.6386502109 , 0.328073738478 , 15.8792886653 , 2652 , 566 , 167 , 0.970297029703 , 0.0155360713736 , 35 , 0.546789564131 , 45 , 0.703015153882 , 26.3228628049 , 4.31 , Conference , 1
263688 , 21 , 30 , 21 , 21 , 35 , 36 , 31 , 24 , 26 , 32 , 8.99925034149 , 1005.25 , 309.5 , 66.75 , 9.7234527275 , 0.202506011897 , 19.605024686 , 3137 , 716 , 160 , 45.702970297 , 0.0126234220722 , 40 , 0.506265029743 , 47 , 0.594861409948 , 0 , 0 , Unknown , 1
296458 , 1 , 3 , 8 , 3 , 9 , 18 , 7 , 15 , 10 , 4 , 0.915835092982 , 26.0 , 587.666666667 , 17.6666666667 , 8.13681783244 , 0.153727901614 , 1.84317400812 , 59 , 918 , 32 , 0.0 , 0.000768639508071 , 2 , 0.153727901614 , 8 , 0.614911606457 , 10.8498451484 , 2.24 , Conference , -1
2024971 , 8 , 10 , 7 , 8 , 6 , 12 , 6 , 13 , 8 , 11 , 1.92395091653 , 127.0 , 433.0 , 66.0 , 8.64439768543 , 0.473435034193 , 1.92395091653 , 127 , 433 , 66 , 19.2495840266 , 0.240303878449 , 7 , 0.368227248816 , 13 , 0.683850604945 , 24.0986500081 , 5.06 , Journal , -1
3409424 , 0 , 1 , 2 , 6 , 9 , 7 , 6 , 14 , 9 , 9 , 15.7554379777 , 268.0 , 1243.0 , 17.0 , 6.51925820257 , 0.570613409415 , 15.7554379777 , 268 , 1243 , 17 , 0.0 , 0.00142653352354 , 4 , 0.570613409415 , 4 , 0.570613409415 , 0 , 0 , Unknown , -1
1328662 , 8 , 12 , 15 , 12 , 5 , 10 , 11 , 10 , 5 , 8 , 8.19507807308 , 735.0 , 309.0 , 101.0 , 7.50136322327 , 0.333232353832 , 12.2292013844 , 954 , 429 , 124 , 19.780730897 , 0.0835878922522 , 20 , 0.605877006968 , 24 , 0.727052408361 , 0 , 0 , Unknown , -1
2054813 , 5 , 6 , 9 , 4 , 9 , 11 , 5 , 14 , 11 , 13 , 10.0257069409 , 351.0 , 64.0 , 35.0 , 12.5723303524 , 0.368227248816 , 10.0257069409 , 351 , 64 , 35 , 22.7960199005 , 0.0956687291766 , 5 , 0.26301946344 , 6 , 0.315623356128 , 21.6536379458 , 9.46 , Journal , -1
1254939 , 4 , 7 , 8 , 12 , 8 , 6 , 6 , 6 , 2 , 8 , 0.842889346271 , 28.6666666667 , 55.0 , 13.0 , 13.9148340664 , 0.279888044782 , 2.52866803881 , 86 , 149 , 34 , 0.0 , 0.000399840063974 , 8 , 0.31987205118 , 12 , 0.479808076769 , 0 , 0 , Unknown , -1
2090530 , 12 , 23 , 20 , 37 , 44 , 40 , 41 , 46 , 34 , 40 , 35.4963142697 , 5363.0 , 231.0 , 122.5 , 5.04880528724 , 0.33892560583 , 57.3102183303 , 9686 , 284 , 169 , 15.8378170638 , 0.180669351479 , 40 , 0.677851211659 , 46 , 0.779528893408 , 0 , 0 , Unknown , 1
34340 , 7 , 4 , 14 , 12 , 3 , 13 , 18 , 11 , 8 , 7 , 7.11629956179 , 574.0 , 157.0 , 58.5 , 8.23065531285 , 0.518326545724 , 10.2375928814 , 1116 , 274 , 109 , 12.7821782178 , 0.0360585505177 , 16 , 0.592373195113 , 18 , 0.666419844502 , 16.1996947654 , 0.73 , Journal , -1
2074150 , 3 , 4 , 10 , 6 , 11 , 20 , 17 , 7 , 9 , 10 , 7.03526731238 , 543.5 , 135.0 , 63.0 , 5.33805162365 , 0.666111573689 , 10.0718675138 , 967 , 209 , 96 , 3.26248216833 , 0.368753287743 , 6 , 0.499583680266 , 11 , 0.915903413822 , 0 , 0 , Unknown , -1
607785 , 4 , 26 , 28 , 31 , 51 , 50 , 80 , 75 , 68 , 75 , 9.57296785637 , 386.25 , 101.75 , 37.75 , 4.89084849326 , 0.263852242744 , 12.4359455068 , 995 , 166 , 80 , 11.3034825871 , 0.0271584920957 , 49 , 0.680461047077 , 57 , 0.791556728232 , 53.5178777393 , 40.14 , Conference , 1
2041386 , 1 , 10 , 11 , 12 , 13 , 13 , 17 , 14 , 17 , 15 , 1.07357362323 , 20.25 , 70.5 , 13.25 , 19.3451032645 , 0.532978014657 , 1.75801447777 , 51 , 188 , 29 , 16.5930087391 , 0.348109517601 , 4 , 0.266489007328 , 4 , 0.266489007328 , 12.8525722547 , 16.79 , Journal , -1
14444076 , 0 , 1 , 1 , 2 , 9 , 4 , 8 , 14 , 19 , 32 , 0.0 , 0.0 , 9.0 , 0.0 , 2.48379052369 , 0.997506234414 , 0.0 , 0 , 9 , 0 , 0.0 , 0.00249376558603 , 4 , 0.997506234414 , 4 , 0.997506234414 , 12.805597667 , 2.49 , Journal , -1
172296 , 7 , 8 , 13 , 13 , 12 , 9 , 14 , 11 , 9 , 9 , 2.49576666339 , 110.8 , 148.0 , 26.2 , 9.73648341663 , 0.454338936847 , 5.05963136971 , 420 , 349 , 83 , 17.0642398287 , 0.389058594835 , 10 , 0.454338936847 , 11 , 0.499772830532 , 27.5809145488 , 2.57 , Journal , -1
607794 , 0 , 3 , 8 , 9 , 8 , 4 , 9 , 9 , 4 , 9 , 11.4035964515 , 1127.5 , 200.0 , 86.5 , 8.08406819518 , 0.235155790711 , 13.7337596082 , 2019 , 293 , 147 , 0.0 , 0.000587889476778 , 13 , 0.764256319812 , 14 , 0.82304526749 , 53.5178777393 , 40.14 , Conference , -1
1386035 , 1 , 4 , 8 , 14 , 8 , 7 , 11 , 14 , 8 , 7 , 7.47907539461 , 645.5 , 147.666666667 , 44.5 , 10.7332982641 , 0.210415570752 , 24.5589789448 , 3021 , 343 , 123 , 5.75247524752 , 0.0504747626187 , 8 , 0.420831141504 , 12 , 0.631246712257 , 0 , 0 , Unknown , -1
402997 , 8 , 15 , 11 , 14 , 15 , 10 , 22 , 12 , 5 , 7 , 8.51430498378 , 762.0 , 67.3333333333 , 40.6666666667 , 5.40840929138 , 0.558659217877 , 19.659160073 , 2261 , 142 , 115 , 0.0 , 0.000294031167304 , 21 , 0.617465451338 , 26 , 0.76448103499 , 16.1996947654 , 0.73 , Journal , -1
15246907 , 1 , 0 , 8 , 14 , 32 , 34 , 27 , 29 , 61 , 77 , 3.07948959811 , 118.0 , 216.0 , 28.5 , 7.79866888519 , 0.831946755408 , 4.91001999556 , 221 , 326 , 45 , 9.53380364491 , 0.73924380704 , 2 , 0.332778702163 , 4 , 0.665557404326 , 4.64777666057 , 17.62 , Journal , 1
3720767 , 10 , 19 , 9 , 25 , 18 , 16 , 12 , 12 , 16 , 13 , 22.5305472177 , 243.4 , 141.0 , 40.0 , 6.3980006248 , 0.562324273664 , 87.1287128713 , 790 , 358 , 131 , 42.7595780122 , 0.360127974405 , 17 , 0.531084036239 , 18 , 0.562324273664 , 27.5809145488 , 2.57 , Journal , -1
280131 , 6 , 14 , 14 , 15 , 10 , 10 , 14 , 21 , 12 , 13 , 5.16463247032 , 1053.8 , 369.6 , 104.6 , 6.65430149961 , 0.210470928703 , 14.2331067932 , 4754 , 661 , 334 , 28.6483790524 , 0.0954534634611 , 23 , 0.605103920021 , 25 , 0.657721652197 , 29.669708281 , 0.37 , Conference , -1
2115143 , 3 , 12 , 14 , 7 , 6 , 7 , 11 , 11 , 16 , 6 , 1.81018526072 , 18.3333333333 , 260.333333333 , 5.33333333333 , 5.50624687656 , 0.899550224888 , 4.63215258856 , 51 , 493 , 11 , 5.83560399637 , 0.35504675911 , 15 , 0.749625187406 , 18 , 0.899550224888 , 0 , 0 , Unknown , -1
697929 , 11 , 7 , 18 , 12 , 9 , 12 , 10 , 13 , 15 , 14 , 7.80262415883 , 566.5 , 195.5 , 49.5 , 12.5478082543 , 0.563957959498 , 12.6077462361 , 1097 , 300 , 87 , 45.4850299401 , 0.113837764145 , 11 , 0.281978979749 , 16 , 0.410151243271 , 49.9379403229 , 0.44 , Journal , -1
75342 , 4 , 9 , 10 , 17 , 8 , 9 , 7 , 11 , 11 , 12 , 11.3143006811 , 427.0 , 35.5 , 36.5 , 22.1671293726 , 0.832870627429 , 11.8393905729 , 746 , 54 , 63 , 16.2425049967 , 0.454710693729 , 5 , 0.277623542476 , 5 , 0.277623542476 , 50.5261860372 , 4.99 , Journal , -1
706128 , 5 , 2 , 8 , 10 , 10 , 15 , 9 , 20 , 17 , 16 , 3.18190150441 , 353.0 , 290.5 , 70.5 , 8.76465243071 , 0.136301681054 , 5.2402075032 , 697 , 415 , 133 , 0.0 , 0.000454338936847 , 13 , 0.590640617901 , 15 , 0.68150840527 , 12.7347259891 , 25.15 , Journal , -1
14444115 , 2 , 2 , 4 , 1 , 8 , 8 , 10 , 7 , 13 , 19 , 1.76545879609 , 43.5 , 222.5 , 23.0 , 5.10981697171 , 0.998336106489 , 3.6963036963 , 70 , 735 , 45 , 27.6445182724 , 0.334073251942 , 4 , 0.665557404326 , 4 , 0.665557404326 , 12.805597667 , 2.49 , Journal , -1
2057818 , 0 , 7 , 5 , 8 , 14 , 10 , 15 , 15 , 9 , 13 , 1.66527893422 , 20.0 , 129.0 , 12.0 , 17.4858569052 , 0.332778702163 , 1.66527893422 , 20 , 129 , 12 , 11.452211127 , 0.538816295158 , 1 , 0.166389351082 , 1 , 0.166389351082 , 3.60030057555 , 12.55 , Conference , -1
304739 , 5 , 4 , 11 , 14 , 21 , 24 , 25 , 25 , 32 , 31 , 1.54712077822 , 98.0 , 331.0 , 66.5 , 6.9741026806 , 0.0908677873694 , 1.64609053498 , 168 , 621 , 116 , 7.72545757072 , 0.214566226348 , 11 , 0.499772830532 , 15 , 0.68150840527 , 33.3009524783 , 1.47 , Journal , -1
2057838 , 6 , 8 , 11 , 11 , 24 , 23 , 17 , 17 , 13 , 19 , 1.13006603025 , 5.2 , 16.0 , 3.4 , 17.7282487967 , 0.222139948167 , 4.6511627907 , 14 , 52 , 12 , 23.8514851485 , 0.0360585505177 , 5 , 0.185116623473 , 8 , 0.296186597556 , 0 , 0 , Unknown , -1
706164 , 7 , 6 , 11 , 9 , 9 , 17 , 8 , 8 , 13 , 14 , 6.74748511958 , 152.5 , 92.5 , 22.0 , 12.0943622551 , 0.279888044782 , 8.07676929228 , 202 , 137 , 25 , 23.3482587065 , 0.0744168826361 , 12 , 0.479808076769 , 15 , 0.599760095962 , 12.7347259891 , 25.15 , Journal , -1
1681018 , 7 , 3 , 12 , 17 , 5 , 11 , 14 , 16 , 9 , 9 , 2.80151063803 , 106.666666667 , 286.333333333 , 38.3333333333 , 6.32444713723 , 0.484701605574 , 3.77297645921 , 179 , 746 , 73 , 1.43564356436 , 0.0296971478977 , 17 , 0.514995455922 , 26 , 0.787640109058 , 23.1796066411 , 1.17 , Journal , -1
763523 , 9 , 5 , 19 , 16 , 18 , 20 , 14 , 21 , 14 , 10 , 3.92576730906 , 55.0 , 306.0 , 14.0 , 8.05720633157 , 0.277700638711 , 3.92576730906 , 55 , 306 , 14 , 7.90523690773 , 0.100224943764 , 12 , 0.333240766454 , 19 , 0.527631213552 , 10.8472572437 , 5.79 , Journal , -1
1361548 , 21 , 45 , 95 , 119 , 173 , 183 , 215 , 177 , 166 , 165 , 13.2561809574 , 252.0 , 89.0 , 19.0 , 10.0203799819 , 0.304747392981 , 13.2561809574 , 252 , 89 , 19 , 14.2603698151 , 0.0869962175558 , 108 , 0.514261225656 , 127 , 0.604733107947 , 0 , 0 , Unknown , 1
231056 , 16 , 11 , 9 , 11 , 7 , 9 , 10 , 4 , 6 , 12 , 2.58997496067 , 359.5 , 156.0 , 85.0 , 8.12131856255 , 0.351256417185 , 4.58034965486 , 710 , 288 , 155 , 19.7930174564 , 0.0977810290173 , 20 , 0.540394487976 , 25 , 0.67549310997 , 15.2049705888 , 0.29 , Journal , -1
34453 , 2 , 5 , 10 , 13 , 16 , 9 , 22 , 6 , 5 , 8 , 5.40952204098 , 190.0 , 38.0 , 23.5 , 6.53173413293 , 0.149925037481 , 8.33148189291 , 375 , 71 , 45 , 0.0 , 0.000499750124938 , 6 , 0.299850074963 , 15 , 0.749625187406 , 5.11937973262 , 21.88 , Conference , -1
665239 , 2 , 6 , 7 , 14 , 11 , 9 , 9 , 5 , 16 , 6 , 2.80057556708 , 70.0 , 1209.66666667 , 21.0 , 11.8721366097 , 0.333194502291 , 6.1975209916 , 155 , 2276 , 26 , 0.0 , 0.000416493127863 , 7 , 0.291545189504 , 11 , 0.45814244065 , 13.6130624644 , 14.93 , Conference , -1
124569 , 6 , 4 , 9 , 11 , 13 , 24 , 22 , 21 , 23 , 25 , 6.95885612444 , 829.666666667 , 398.333333333 , 84.3333333333 , 15.3444398167 , 0.124947938359 , 13.7337596082 , 2019 , 755 , 147 , 7.53233830846 , 0.0772779700115 , 9 , 0.374843815077 , 13 , 0.541441066222 , 29.669708281 , 0.37 , Conference , -1
206496 , 7 , 6 , 21 , 13 , 14 , 8 , 12 , 7 , 9 , 11 , 0.635458922089 , 19.8 , 176.6 , 14.4 , 13.4784782005 , 0.277700638711 , 1.58267388588 , 60 , 531 , 42 , 0.0 , 0.000277700638711 , 11 , 0.305470702583 , 16 , 0.444321021938 , 15.224093494 , 6.89 , Journal , -1
788138 , 3 , 8 , 13 , 12 , 18 , 22 , 28 , 29 , 25 , 19 , 5.89047894445 , 207.5 , 704.0 , 40.5 , 11.3979238754 , 0.461361014994 , 7.27373681288 , 284 , 861 , 63 , 24.0119760479 , 0.161560786843 , 5 , 0.192233756248 , 12 , 0.461361014994 , 50.4172968129 , 0.66 , Journal , -1
181932 , 7 , 10 , 10 , 16 , 9 , 11 , 12 , 5 , 4 , 5 , 3.34133591096 , 39.6666666667 , 35.3333333333 , 10.6666666667 , 5.82919165953 , 0.228506141103 , 4.99736980537 , 95 , 76 , 19 , 0.158415841584 , 0.0280477645099 , 17 , 0.485575549843 , 24 , 0.685518423308 , 23.2829276963 , 1.45 , Conference , -1
370357 , 1 , 6 , 10 , 11 , 23 , 13 , 27 , 16 , 25 , 7 , 7.37105611401 , 396.0 , 97.3333333333 , 34.3333333333 , 4.08518035637 , 0.478053020426 , 16.1916131921 , 1085 , 131 , 67 , 0.0 , 0.000434593654933 , 19 , 0.825727944372 , 20 , 0.869187309865 , 16.1996947654 , 0.73 , Journal , -1
1754806 , 8 , 12 , 16 , 18 , 15 , 19 , 18 , 18 , 15 , 15 , 5.04542897153 , 118.5 , 46.0 , 24.5 , 7.44578313253 , 0.410151243271 , 6.52070442646 , 137 , 48 , 28 , 0.742574257426 , 0.0252436890777 , 15 , 0.384516790567 , 19 , 0.487054601384 , 7.02415818514 , 34.45 , Journal , -1
296633 , 34 , 25 , 28 , 26 , 23 , 22 , 16 , 6 , 0 , 5 , 18.4162904716 , 1574.5 , 86.0 , 72.5 , 8.92140448785 , 0.383676316707 , 22.1821924858 , 3017 , 156 , 136 , 3.4812967581 , 0.0445506054883 , 41 , 0.476688757121 , 56 , 0.651087082897 , 53.0493306865 , 0.6 , Conference , -1
59066 , 9 , 17 , 22 , 31 , 32 , 41 , 42 , 67 , 48 , 64 , 2.02002982596 , 149.5 , 241.75 , 36.0 , 11.0519452293 , 0.260812866768 , 4.30055334434 , 443 , 534 , 103 , 7.59670781893 , 0.269957149659 , 21 , 0.456422516844 , 26 , 0.565094544664 , 20.4261966949 , 7.92 , Journal , 1
706235 , 3 , 1 , 2 , 6 , 4 , 5 , 9 , 15 , 11 , 11 , 3.48199292073 , 92.0 , 196.333333333 , 42.0 , 17.0463215259 , 0.0908265213442 , 5.13552068474 , 135 , 305 , 86 , 0.0 , 0.000908265213442 , 0 , 0.0 , 4 , 0.363306085377 , 10.7489080017 , 11.07 , Journal , -1
3212989 , 5 , 12 , 17 , 22 , 34 , 34 , 30 , 32 , 22 , 21 , 2.93443170919 , 137.333333333 , 333.666666667 , 49.6666666667 , 10.061452514 , 0.558659217877 , 3.79179593244 , 182 , 490 , 71 , 16.3938859494 , 0.333464026661 , 13 , 0.382240517495 , 21 , 0.617465451338 , 0 , 0 , Unknown , 1
1296067 , 5 , 6 , 16 , 19 , 29 , 51 , 41 , 34 , 42 , 40 , 6.59404997621 , 137.0 , 45.0 , 21.0 , 11.1299500192 , 0.615148019992 , 7.36454497633 , 140 , 69 , 23 , 18.8992506245 , 0.315969481715 , 9 , 0.346020761246 , 11 , 0.422914263745 , 0 , 0 , Unknown , 1
2003233 , 15 , 20 , 25 , 18 , 19 , 20 , 18 , 25 , 27 , 25 , 4.72456381102 , 241.0 , 218.0 , 51.0 , 23.8279936378 , 0.613496932515 , 4.72456381102 , 241 , 218 , 51 , 23.8087233076 , 0.333434328132 , 7 , 0.159054760282 , 8 , 0.181776868893 , 0 , 0 , Unknown , 1
1328840 , 9 , 21 , 18 , 20 , 16 , 22 , 24 , 25 , 16 , 17 , 2.2723844327 , 33.0 , 25.6666666667 , 11.6666666667 , 10.6235627395 , 0.149975004166 , 4.17401528513 , 71 , 45 , 17 , 7.18905472637 , 0.0324141267537 , 4 , 0.0666555574071 , 36 , 0.599900016664 , 0 , 0 , Unknown , -1
116425 , 6 , 8 , 18 , 14 , 23 , 19 , 9 , 6 , 12 , 11 , 4.87264673311 , 14.6666666667 , 22.3333333333 , 2.0 , 9.39106145251 , 0.294031167304 , 12.6245847176 , 38 , 54 , 3 , 0.0 , 0.000294031167304 , 16 , 0.470449867686 , 19 , 0.558659217877 , 33.7042940683 , 0.48 , Conference , -1
2115274 , 1 , 3 , 11 , 7 , 8 , 32 , 29 , 49 , 44 , 67 , 3.13837375178 , 22.0 , 91.0 , 7.0 , 6.41658341658 , 0.0 , 3.13837375178 , 22 , 91 , 7 , 10.5548902196 , 0.333777481679 , 3 , 0.2997002997 , 8 , 0.799200799201 , 7.52409864719 , 2.44 , Conference , 1
198347 , 10 , 7 , 12 , 19 , 36 , 35 , 26 , 31 , 22 , 34 , 2.93949702512 , 137.333333333 , 852.333333333 , 55.6666666667 , 10.0255084454 , 0.413650465357 , 5.02877915783 , 182 , 1181 , 71 , 7.13386613387 , 0.256600871571 , 10 , 0.344708721131 , 16 , 0.551533953809 , 19.7949457023 , 3.04 , Conference , 1
1595290 , 0 , 1 , 4 , 5 , 4 , 7 , 11 , 5 , 13 , 16 , 2.17777467773 , 75.3333333333 , 122.333333333 , 36.6666666667 , 9.88223552894 , 0.399201596806 , 3.884572697 , 183 , 184 , 83 , 2.4371257485 , 0.5004995005 , 1 , 0.199600798403 , 3 , 0.59880239521 , 6.03862399873 , 18.99 , Journal , -1
526034 , 3 , 15 , 20 , 15 , 16 , 16 , 5 , 10 , 20 , 17 , 9.46387634414 , 553.0 , 387.666666667 , 80.0 , 11.2721617418 , 0.244390135525 , 16.5074427905 , 820 , 646 , 182 , 9.0 , 0.0427568602425 , 24 , 0.533214841146 , 26 , 0.577649411242 , 8.83401173428 , 1.73 , Conference , -1
616147 , 30 , 27 , 28 , 31 , 18 , 23 , 21 , 15 , 12 , 12 , 5.5277156231 , 515.0 , 62.6666666667 , 32.6666666667 , 6.89582695643 , 0.183654729109 , 16.2509209557 , 1544 , 141 , 95 , 22.0895522388 , 0.020097990201 , 42 , 0.428527701255 , 75 , 0.765228037955 , 21.5273040269 , 0.31 , Conference , 1
4089560 , 35 , 44 , 41 , 64 , 60 , 88 , 68 , 75 , 101 , 84 , 4.07333092113 , 5.0 , 29.3333333333 , 1.33333333333 , 16.0654683966 , 0.535650517796 , 10.8910891089 , 11 , 50 , 3 , 20.3272967365 , 0.386906065251 , 23 , 0.273776931318 , 31 , 0.369003690037 , 0 , 0 , Unknown , 1
306127 , 13 , 9 , 16 , 8 , 13 , 3 , 9 , 2 , 4 , 6 , 12.2626855041 , 1146.14285714 , 278.285714286 , 63.7142857143 , 6.20844788803 , 0.274931267183 , 24.5589789448 , 3709 , 851 , 192 , 5.90099009901 , 0.0246281394782 , 23 , 0.574856285929 , 28 , 0.699825043739 , 34.8939283102 , 22.82 , Conference , -1
91870 , 0 , 5 , 8 , 6 , 3 , 10 , 13 , 14 , 8 , 2 , 7.60061422617 , 443.333333333 , 86.0 , 37.3333333333 , 5.94646680942 , 0.5710206995 , 14.3911439114 , 1209 , 111 , 84 , 0.0 , 0.000713775874375 , 7 , 0.499643112063 , 9 , 0.642398286938 , 31.6220387893 , 8.0 , Conference , -1
2033376 , 9 , 11 , 17 , 13 , 24 , 19 , 19 , 22 , 35 , 11 , 9.89623034205 , 196.5 , 57.5 , 18.5 , 10.7357470954 , 0.189138070792 , 10.8149045744 , 357 , 84 , 33 , 0.0 , 0.000270197243988 , 17 , 0.45933531478 , 19 , 0.513374763577 , 0 , 0 , Unknown , -1
108262 , 9 , 12 , 21 , 27 , 35 , 30 , 37 , 32 , 25 , 28 , 2.8235913713 , 299.5 , 139.0 , 68.5 , 10.394696805 , 0.239078461204 , 4.8829264228 , 586 , 263 , 120 , 6.11299000769 , 0.220471106592 , 18 , 0.391219300152 , 23 , 0.499891327972 , 32.8308466234 , 0.51 , Journal , 1
313070 , 7 , 9 , 9 , 14 , 9 , 13 , 8 , 12 , 8 , 7 , 10.3553232024 , 1889.0 , 222.5 , 128.0 , 10.8803392911 , 0.212056952439 , 16.1637260566 , 3637 , 386 , 225 , 0.0 , 0.000302938503484 , 9 , 0.272644653135 , 16 , 0.484701605574 , 30.5398270539 , 1.28 , Conference , -1
182001 , 1 , 4 , 8 , 9 , 13 , 14 , 12 , 16 , 12 , 8 , 0.991350344775 , 24.6666666667 , 145.333333333 , 14.3333333333 , 4.06072252114 , 0.53804765565 , 1.8328242155 , 66 , 312 , 36 , 6.52119700748 , 0.235743680188 , 6 , 0.461183704842 , 11 , 0.845503458878 , 64.6466333087 , 0.15 , Journal , -1
733844 , 6 , 16 , 13 , 20 , 14 , 12 , 2 , 10 , 10 , 5 , 4.85477847669 , 13.0 , 160.0 , 3.0 , 21.9352801894 , 0.342015259142 , 6.46766169154 , 13 , 170 , 4 , 13.6673326673 , 0.208498229536 , 2 , 0.0526177321757 , 9 , 0.236779794791 , 15.2424421545 , 7.55 , Journal , -1
698100 , 9 , 3 , 12 , 6 , 5 , 10 , 10 , 13 , 6 , 6 , 0.600276412134 , 5.25 , 23.0 , 8.0 , 11.2788605697 , 0.449775112444 , 0.768639508071 , 10 , 34 , 13 , 7.58471760797 , 0.130812690135 , 9 , 0.449775112444 , 11 , 0.549725137431 , 49.9379403229 , 0.44 , Journal , -1
214774 , 6 , 7 , 8 , 10 , 15 , 9 , 4 , 1 , 5 , 4 , 2.4414632114 , 293.0 , 132.5 , 60.0 , 10.8068546948 , 0.285612281328 , 4.8829264228 , 586 , 263 , 120 , 0.0 , 0.00035701535166 , 14 , 0.499821492324 , 17 , 0.606926097822 , 39.269482841 , 0.88 , Journal , -1
1255163 , 87 , 104 , 124 , 143 , 118 , 118 , 103 , 88 , 73 , 65 , 44.8526042531 , 471.0 , 10.0 , 10.5 , 11.731397843 , 0.344400471285 , 45.6543456543 , 485 , 15 , 11 , 28.6655574043 , 0.0178332987152 , 105 , 0.317210960394 , 158 , 0.477326968974 , 0 , 0 , Unknown , 1
698109 , 20 , 19 , 16 , 18 , 11 , 18 , 14 , 13 , 10 , 17 , 6.89347763983 , 668.5 , 481.5 , 94.5 , 9.77607998491 , 0.377287304282 , 7.64891889582 , 895 , 622 , 117 , 18.0099667774 , 0.0537404034994 , 17 , 0.32069420864 , 30 , 0.565930956423 , 49.9379403229 , 0.44 , Journal , -1
1640191 , 3 , 7 , 7 , 9 , 6 , 5 , 13 , 10 , 12 , 9 , 2.99003322259 , 9.0 , 7.0 , 3.0 , 10.6916488223 , 0.785153461813 , 2.99003322259 , 9 , 7 , 3 , 11.6769358868 , 0.461745482507 , 7 , 0.499643112063 , 10 , 0.713775874375 , 15.5309709231 , 1.32 , Journal , -1
