@relation 'citation'
@attribute 2000 real
@attribute average_average_citation real
@attribute average_citation real
@attribute average_coauthor real
@attribute average_publication real
@attribute cs_average_ranking_percentile real
@attribute journal_count_percentage real
@attribute max_average_citation real
@attribute max_citation real
@attribute max_coauthor real
@attribute max_publication real
@attribute non_cs_average_ranking_percentile real
@attribute outside_cs_percentage real
@attribute tire_1_count real
@attribute tire_1_percentage real
@attribute tire_2_count real
@attribute tire_2_percentage real
@attribute venue_average_citation real
@attribute venue_ranking_percentile real
@attribute venue_type {'Journal', 'Conference', 'Unknown'}
@attribute label {-1, 1}

@data
, 3 , 4.9815575345 , 578.0 , 386.5 , 99.5 , 15.2159468439 , 0.332225913621 , 8.08665978891 , 1019 , 544 , 126 , 0.0 , 0.00332225913621 , 1 , 0.332225913621 , 2 , 0.664451827243 , 55.0459400563 , 1.25 , Journal , 1
, 4 , 0.0 , 0.0 , 89.0 , 0.0 , 4.54114713217 , 0.249376558603 , 0.0 , 0 , 89 , 0 , 0.0 , 0.00249376558603 , 1 , 0.249376558603 , 4 , 0.997506234414 , 0 , 0 , Unknown , 1
, 3 , 3.94725463754 , 67.0 , 240.0 , 18.0 , 23.7014925373 , 0.497512437811 , 4.23940149626 , 117 , 470 , 32 , 0.0 , 0.00497512437811 , 0 , 0.0 , 1 , 0.497512437811 , 15.224093494 , 6.89 , Journal , -1
, 3 , 10.8281656156 , 363.5 , 91.0 , 27.5 , 2.89108910891 , 0.0 , 15.3534872649 , 645 , 108 , 42 , 0.0 , 0.00990099009901 , 1 , 0.990099009901 , 1 , 0.990099009901 , 33.1524628553 , 0.4 , Conference , -1
, 6 , 4.85179828434 , 435.0 , 645.0 , 103.5 , 17.0638722555 , 0.0 , 6.26673808249 , 519 , 851 , 151 , 0.0 , 0.00199600798403 , 0 , 0.0 , 0 , 0.0 , 19.9530990056 , 1.69 , Journal , -1
, 10 , 11.4672192575 , 1077.0 , 74.3333333333 , 50.3333333333 , 4.40199750312 , 0.0 , 25.7895175402 , 3095 , 124 , 120 , 0.0 , 0.00124843945069 , 6 , 0.749063670412 , 6 , 0.749063670412 , 36.2857707408 , 0.77 , Conference , -1
, 21 , 2.77633648347 , 219.083333333 , 283.083333333 , 25.5 , 3.44659587758 , 0.124921923798 , 12.901472746 , 2374 , 1109 , 184 , 39.6046511628 , 0.158337716991 , 12 , 0.749531542786 , 14 , 0.874453466583 , 0 , 0 , Unknown , -1
, 8 , 0.620994514826 , 17.25 , 64.0 , 10.75 , 8.61768901569 , 0.570613409415 , 1.8851756641 , 66 , 225 , 35 , 0.0 , 0.00142653352354 , 3 , 0.427960057061 , 3 , 0.427960057061 , 15.9873940179 , 0.51 , Conference , -1
, 7 , 5.91763294682 , 148.0 , 249.0 , 25.0 , 9.13976705491 , 0.332778702163 , 5.91763294682 , 148 , 249 , 25 , 1.43564356436 , 0.144079885877 , 3 , 0.499168053245 , 3 , 0.499168053245 , 36.4170069628 , 1.76 , Journal , -1
, 5 , 2.78088142559 , 127.0 , 56.0 , 38.3333333333 , 6.68656716418 , 0.497512437811 , 4.04624277457 , 259 , 71 , 64 , 2.48756218905 , 0.501246882793 , 1 , 0.497512437811 , 1 , 0.497512437811 , 33.9823893781 , 12.02 , Journal , 1
, 19 , 5.41017347839 , 184.0 , 107.0 , 34.0 , 9.10743285447 , 0.687070580887 , 5.41017347839 , 184 , 107 , 34 , 7.10891089109 , 0.0593768371546 , 8 , 0.499687695191 , 9 , 0.562148657089 , 8.49278786465 , 15.32 , Journal , 1
, 2 , 2.11174851971 , 45.0 , 128.0 , 19.5 , 15.6831683168 , 0.990099009901 , 2.39321417752 , 79 , 151 , 33 , 2.34653465347 , 0.502487562189 , 0 , 0.0 , 0 , 0.0 , 16.0292692518 , 15.84 , Journal , -1
, 1 , 2.53026628703 , 94.0 , 120.5 , 38.5 , 14.0792079208 , 0.990099009901 , 3.51328191945 , 123 , 136 , 42 , 0.0 , 0.00990099009901 , 0 , 0.0 , 0 , 0.0 , 16.0292692518 , 15.84 , Journal , -1
, 9 , 3.81168747508 , 172.666666667 , 261.666666667 , 67.6666666667 , 2.36526946108 , 0.0 , 5.30109276912 , 228 , 433 , 133 , 0.0 , 0.00199600798403 , 4 , 0.798403193613 , 4 , 0.798403193613 , 33.7042940683 , 0.48 , Conference , -1
, 3 , 3.03355051995 , 288.666666667 , 252.0 , 64.0 , 7.87064676617 , 0.497512437811 , 4.5954045954 , 820 , 646 , 182 , 0.0 , 0.00497512437811 , 1 , 0.497512437811 , 1 , 0.497512437811 , 11.8049245063 , 6.3 , Journal , -1
, 5 , 1.24937531234 , 25.0 , 45.0 , 20.0 , 9.99401197605 , 0.0 , 1.24937531234 , 25 , 45 , 20 , 0.0 , 0.00199600798403 , 1 , 0.199600798403 , 1 , 0.199600798403 , 16.1996947654 , 0.73 , Journal , -1
, 5 , 13.6078543113 , 1414.25 , 443.25 , 121.0 , 2.73453093812 , 0.199600798403 , 23.2401550704 , 2360 , 1058 , 225 , 0.0 , 0.00199600798403 , 4 , 0.798403193613 , 5 , 0.998003992016 , 20.0270710754 , 4.88 , Conference , -1
, 22 , 6.62095257723 , 159.666666667 , 131.666666667 , 12.6666666667 , 12.3718772305 , 0.214132762313 , 14.1567236375 , 439 , 235 , 31 , 1.3631840796 , 0.125546533417 , 6 , 0.428265524625 , 6 , 0.428265524625 , 89.4446754299 , 0.23 , Conference , 1
, 4 , 6.45013712157 , 168.4 , 623.6 , 64.8 , 9.40863787375 , 0.664451827243 , 10.9452736318 , 277 , 1974 , 235 , 19.7425742574 , 0.25187032419 , 1 , 0.332225913621 , 2 , 0.664451827243 , 55.0459400563 , 1.25 , Journal , -1
, 5 , 1.91797592328 , 94.0 , 164.0 , 49.0 , 0.740863787375 , 0.332225913621 , 1.91797592328 , 94 , 164 , 49 , 0.0 , 0.00332225913621 , 3 , 0.996677740864 , 3 , 0.996677740864 , 11.7816548554 , 16.64 , Journal , -1
, 8 , 0.184186291277 , 14.0 , 30.5 , 38.0 , 6.2255489022 , 0.399201596806 , 0.368372582555 , 28 , 57 , 76 , 1.3631840796 , 0.286733238231 , 3 , 0.59880239521 , 4 , 0.798403193613 , 32.8308466234 , 0.51 , Journal , -1
, 5 , 1.11396743787 , 39.0 , 59.0 , 17.5 , 3.14463840399 , 0.0 , 2.22793487575 , 78 , 117 , 35 , 2.55445544554 , 0.201596806387 , 3 , 0.74812967581 , 3 , 0.74812967581 , 4.99399829795 , 2.47 , Conference , -1
, 3 , 2.06597800733 , 62.0 , 111.0 , 30.0 , 1.44278606965 , 0.0 , 2.06597800733 , 62 , 111 , 30 , 0.0 , 0.00497512437811 , 2 , 0.995024875622 , 2 , 0.995024875622 , 21.8600433702 , 1.19 , Conference , -1
, 11 , 5.88877143048 , 355.333333333 , 581.0 , 44.0 , 9.85904550499 , 0.443951165372 , 10.2237220347 , 818 , 1393 , 80 , 0.0 , 0.00110987791343 , 0 , 0.0 , 4 , 0.443951165372 , 16.0292692518 , 15.84 , Journal , 1
, 11 , 4.79441631591 , 415.2 , 538.8 , 43.6 , 3.09987515605 , 0.374531835206 , 11.2986433985 , 1774 , 2362 , 157 , 1.16831683168 , 0.112097669256 , 7 , 0.873907615481 , 7 , 0.873907615481 , 21.1847667271 , 2.64 , Journal , -1
, 12 , 5.42264141298 , 320.5 , 68.5 , 41.5 , 7.26961483595 , 0.142653352354 , 9.31677018634 , 615 , 75 , 66 , 0.0 , 0.00142653352354 , 3 , 0.427960057061 , 3 , 0.427960057061 , 40.0363960276 , 0.59 , Journal , 1
, 4 , 4.02165869694 , 717.5 , 136.75 , 59.5 , 13.0066445183 , 0.332225913621 , 12.822144448 , 2821 , 275 , 220 , 0.0 , 0.00332225913621 , 0 , 0.0 , 0 , 0.0 , 9.53013430223 , 2.75 , Conference , -1
, 2 , 1.60833861099 , 53.5 , 99.0 , 29.5 , 26.6435643564 , 0.990099009901 , 1.91797592328 , 94 , 164 , 49 , 0.0 , 0.00990099009901 , 0 , 0.0 , 0 , 0.0 , 11.7816548554 , 16.64 , Journal , -1
, 1 , 2.08672970329 , 192.0 , 35.0 , 92.0 , 2.75247524752 , 0.0 , 2.08672970329 , 192 , 35 , 92 , 0.0 , 0.00990099009901 , 1 , 0.990099009901 , 1 , 0.990099009901 , 0 , 0 , Unknown , -1
, 8 , 4.0183116766 , 415.5 , 237.25 , 59.75 , 14.7375415282 , 0.332225913621 , 7.21043899377 , 1608 , 713 , 223 , 1.36658354115 , 0.572039942939 , 2 , 0.664451827243 , 2 , 0.664451827243 , 9.3923053444 , 7.78 , Conference , 1
, 4 , 4.70941197056 , 149.333333333 , 85.0 , 20.6666666667 , 16.36159601 , 0.0 , 11.7966295344 , 413 , 93 , 35 , 0.0 , 0.00249376558603 , 0 , 0.0 , 0 , 0.0 , 40.8587094968 , 0.94 , Conference , 1
, 4 , 2.55888832401 , 151.0 , 174.0 , 59.0 , 2.4463840399 , 0.498753117207 , 2.55888832401 , 151 , 174 , 59 , 0.0 , 0.00249376558603 , 2 , 0.498753117207 , 4 , 0.997506234414 , 0 , 0 , Unknown , -1
, 8 , 17.6893196862 , 2146.25 , 126.75 , 116.0 , 0.547420965058 , 0.0 , 25.9489369964 , 3095 , 158 , 199 , 0.0 , 0.00166389351082 , 6 , 0.998336106489 , 6 , 0.998336106489 , 8.86092101463 , 14.74 , Journal , -1
, 5 , 3.95532749974 , 273.5 , 385.5 , 53.0 , 1.73089700997 , 0.332225913621 , 5.34289465711 , 529 , 686 , 99 , 13.2673267327 , 0.25187032419 , 3 , 0.996677740864 , 3 , 0.996677740864 , 27.5809145488 , 2.57 , Journal , -1
, 86 , 9.18077813253 , 676.0 , 236.0 , 65.0 , 7.68862703089 , 0.142831637208 , 11.2104605326 , 1166 , 322 , 104 , 1.02543142598 , 0.164303835248 , 30 , 0.535618639529 , 39 , 0.696304231387 , 20.5644757334 , 10.63 , Journal , 1
, 9 , 1.23948027142 , 75.0 , 363.0 , 57.0 , 13.5788423154 , 0.0 , 1.85908451804 , 119 , 470 , 64 , 0.0 , 0.00199600798403 , 1 , 0.199600798403 , 3 , 0.59880239521 , 0 , 0 , Unknown , 1
, 13 , 8.68763229128 , 145.2 , 173.2 , 19.0 , 4.63436563437 , 0.3996003996 , 33.9152119701 , 711 , 770 , 66 , 0.0 , 0.000999000999001 , 6 , 0.599400599401 , 8 , 0.799200799201 , 16.1996947654 , 0.73 , Journal , -1
, 11 , 8.00317781868 , 386.5 , 168.0 , 40.0 , 8.97128589263 , 0.124843945069 , 12.7383817812 , 688 , 210 , 54 , 36.0199004975 , 0.200799200799 , 1 , 0.124843945069 , 2 , 0.249687890137 , 13.0205930264 , 14.88 , Journal , -1
, 19 , 3.66396818982 , 75.0 , 178.5 , 21.0 , 9.0853189854 , 0.230591852421 , 4.05996252342 , 85 , 210 , 26 , 36.0199004975 , 0.133910726183 , 4 , 0.307455803228 , 5 , 0.384319754035 , 13.0205930264 , 14.88 , Journal , -1
, 12 , 10.8581381293 , 310.0 , 70.5 , 29.0 , 11.2452830189 , 0.665926748058 , 11.6905693177 , 351 , 77 , 35 , 0.278606965174 , 0.182561307902 , 3 , 0.332963374029 , 4 , 0.443951165372 , 22.2177226643 , 3.59 , Journal , 1
, 18 , 12.1261889378 , 746.333333333 , 98.3333333333 , 48.6666666667 , 10.7989417989 , 0.529100529101 , 20.9962506695 , 1176 , 149 , 76 , 0.0 , 0.000587889476778 , 6 , 0.352733686067 , 9 , 0.529100529101 , 19.8279024179 , 1.5 , Conference , 1
, 6 , 6.96373693153 , 238.0 , 138.75 , 43.25 , 3.82235528942 , 0.199600798403 , 13.373253493 , 721 , 207 , 72 , 0.0 , 0.00199600798403 , 4 , 0.798403193613 , 4 , 0.798403193613 , 15.9476754432 , 0.95 , Journal , -1
, 1 , 3.18895763922 , 67.0 , 115.0 , 21.0 , 0.0 , 0.0 , 3.18895763922 , 67 , 115 , 21 , 0.158415841584 , 1.0 , 0 , 0.0 , 0 , 0.0 , 16.8818232279 , 2.13 , Journal , -1
, 25 , 4.88587259103 , 304.5 , 67.0 , 56.0 , 16.4636313159 , 0.222098833981 , 5.98738245447 , 503 , 73 , 84 , 9.48258706468 , 0.100449775112 , 5 , 0.277623542476 , 5 , 0.277623542476 , 0 , 0 , Unknown , 1
